,movieId,title
77,78,The Crossing Guard
5496,5497,Heaven
20810,20811,Resolution
14571,14572,Looking for Eric
5164,5165,Human Nature
7230,7231,Shade
8924,8925,Life Is a Long Quiet River
7807,7808,The Panic in Needle Park
24543,24544,Doctor Strange
2681,2682,Funny Farm
11184,11185,Thunderbolt
9561,9562,The Upside of Anger
2103,2104,The Man Who Knew Too Much
12875,12876,Elegy
19766,19767,The Lady
16952,16953,New Kids Turbo
693,694,Mulholland Falls
8955,8956,State of Grace
3610,3611,The Fury
4221,4222,Catch-22
5939,5940,Evil Under the Sun
17531,17532,Legend of the Fist: The Return of Chen Zhen
6719,6720,Wonderland
9446,9447,Ju-on: The Grudge 2
17617,17618,Gantz
29190,29191,Nice and Easy
27690,27691,Help! I'm A Fish
15160,15161,Ca$h
11231,11232,The Quiet
19649,19650,We Are Legion: The Story of the Hacktivists
29533,29534,Pokémon: Mewtwo Returns
19162,19163,The Miser
19057,19058,Blackthorn
38095,38096,Fan
9415,9416,Ginger Snaps 2: Unleashed
3648,3649,Dreamscape
16108,16109,Uncle Boonmee Who Can Recall His Past Lives
16595,16596,Even the Rain
2199,2200,Children of a Lesser God
3709,3710,Black Sabbath
12761,12762,Frosty the Snowman
11576,11577,SPL: Kill Zone
3533,3534,La Grande Bouffe
4462,4463,Erik the Viking
18504,18505,Toast
39117,39118,Never Back Down: No Surrender
45239,45240,The Double Lover
4350,4351,Biloxi Blues
2138,2139,My Blue Heaven
35893,35894,Naruto the Movie: Ninja Clash in the Land of Snow
22855,22856,Dug's Special Mission
28814,28815,The Disappearance of Eleanor Rigby: Him
3278,3279,The Great Muppet Caper
10457,10458,Dreamer: Inspired By a True Story
2469,2470,Twin Dragons
7040,7041,The Adventures of Ford Fairlane
36340,36341,Mojin: The Lost Legend
34507,34508,The Gendarme in New York
4314,4315,The Last Dragon
43870,43871,The Matrix Revisited
9762,9763,Diary of a Mad Black Woman
9744,9745,The Three Musketeers
23752,23753,Words and Pictures
34053,34054,Balto III: Wings of Change
34508,34509,The Gendarme Takes Off
21275,21276,A Field in England
4611,4612,Together
12203,12204,Smiley Face
4942,4943,The Son's Room
29689,29690,Barbie in 'A Christmas Carol'
376,377,When a Man Loves a Woman
4093,4094,The Longest Yard
22157,22158,Sweetwater
31309,31310,Saturn in Opposition
11979,11980,All the Way Boys
4561,4562,The Cotton Club
4429,4430,Tucker: The Man and His Dream
368,369,Red Rock West
2773,2774,"Mystery, Alaska"
3072,3073,My Dog Skip
14379,14380,Creation
4994,4995,Used Cars
19232,19233,Dragon Ball Z: Bardock - The Father of Goku
3306,3307,Jungle Fever
6649,6650,Bugsy Malone
4275,4276,House of Usher
16568,16569,The Housemaid
34804,34805,Coldwater
15916,15917,Dirty Girl
16514,16515,Anything for Her
9665,9666,Alice in Wonderland
7439,7440,Internal Affairs
8127,8128,Night of the Demons
34568,34569,Le Grand Restaurant
3954,3955,Baby Boom
261,262,Like Water for Chocolate
7440,7441,The Parallax View
8196,8197,Tess
5659,5660,The Company of Wolves
2897,2898,Bride of Re-Animator
31649,31650,Basilicata coast to coast
37975,37976,Things to Come
4704,4705,Cheech & Chong's Next Movie
40027,40028,Middle School: The Worst Years of My Life
6895,6896,Year of the Dragon
8774,8775,"New York, New York"
16604,16605,Zeitgeist: Moving Forward
25549,25550,Sorority Wars
35503,35504,Childhood's End
3616,3617,The Sugarland Express
12932,12933,Flash Point
27537,27538,Barbie: A Fashion Fairytale
9273,9274,Ripley's Game
41581,41582,Hacker
39355,39356,Indignation
23011,23012,Meu Passado me Condena
6822,6823,The Freshman
12331,12332,Trade
43497,43498,A Dark Song
2761,2762,Tommy
41382,41383,Good Kids
5555,5556,The Mechanic
43596,43597,Omicidio all'italiana
13284,13285,Last Chance Harvey
1990,1991,Song of the South
4909,4910,Dragonslayer
22968,22969,The Man from the Future
10036,10037,Vampire Hunter D
22945,22946,Legend of the BoneKnapper Dragon
6935,6936,A Passage to India
5249,5250,The Hound of the Baskervilles
6941,6942,The Front Page
33642,33643,Invisible Sister
41166,41167,Those People
6656,6657,Crying Freeman
6024,6025,Gerry
13682,13683,Powder Blue
18342,18343,Chak De! India
156,157,Clockers
24511,24512,Copenhagen
18931,18932,The Decoy Bride
35701,35702,Dilwale
19316,19317,War of the Arrows
3391,3392,Return to Me
3312,3313,Death Wish 3
4028,4029,Recess: School's Out
416,417,Black Beauty
6955,6956,Foul Play
12139,12140,The Edge of Heaven
10340,10341,Thumbsucker
6887,6888,Thunderheart
13782,13783,Flame & Citron
13829,13830,The Limits of Control
14863,14864,Shinjuku Incident
10970,10971,Art School Confidential
6465,6466,I Love You to Death
8998,8999,City Hunter
6874,6875,Summer School
12791,12792,The Machine Girl
8453,8454,Fort Apache
18660,18661,A Cat in Paris
21672,21673,Afternoon Delight
43009,43010,Ultimate Avengers 2
8556,8557,Mutiny on the Bounty
11488,11489,The Bothersome Man
4495,4496,Meet the Feebles
4282,4283,Something Wild
911,912,Gigi
15816,15817,Howl
8812,8813,Bad Boys
15649,15650,Heartless
3607,3608,Shaft
38261,38262,At the End of the Tunnel
29528,29529,The Bet
15659,15660,According to Greta
3966,3967,Cherry 2000
17774,17775,Cold Fish
22854,22855,Your Friend the Rat
19496,19497,A Happy Event
3918,3919,At Close Range
36129,36130,April and the Extraordinary World
35788,35789,Un fantastico via vai
3638,3639,The Kentucky Fried Movie
28950,28951,Stargate SG-1: Children of the Gods - Final Cut
5433,5434,Johnny Dangerously
12235,12236,The Swimming Pool
30939,30940,Kung Fu Panda: Secrets of the Masters
40134,40135,The Country Doctor
44400,44401,The Yellow Eyes of Crocodiles
2667,2668,The Pit and the Pendulum
98,99,City Hall
1820,1821,Grand Hotel
6249,6250,The Crazies
39721,39722,Belle and Sebastian: The Adventure Continues
5797,5798,Class of 1984
24476,24477,Turning Tide
268,269,The Madness of King George
8975,8976,Riki-Oh: The Story of Ricky
11522,11523,The Dead Girl
9663,9664,The Professionals
40478,40479,Off Course
123,124,Flirting with Disaster
44555,44556,The Dancer
11480,11481,The History Boys
8968,8969,Dutch
5929,5930,Ordinary Decent Criminal
20441,20442,Song for Marion
22455,22456,The Invisible Woman
7683,7684,3 Women
11364,11365,13 Tzameti
2086,2087,Dirty Work
24496,24497,Before I Disappear
12961,12962,Boot Camp
891,892,Meet Me in St. Louis
10143,10144,Ferpect Crime
969,970,Set It Off
7607,7608,Crossroads
5632,5633,Ms .45
4449,4450,Chances Are
12454,12455,City of Men
10260,10261,Junebug
23898,23899,I'll Follow You Down
1774,1775,Bulworth
1975,1976,Newsies
30245,30246,Hibernatus
13498,13499,Dance of the Dead
33244,33245,The Club
18588,18589,Winter in Wartime
12033,12034,Bordertown
11359,11360,9th Company
31592,31593,A Whole Life Ahead
22294,22295,Happy Family
3240,3241,Defending Your Life
13282,13283,Wendy and Lucy
4346,4347,Beaches
28579,28580,Spare Parts
4924,4925,Brainstorm
4065,4066,Alfie
3896,3897,Before Night Falls
4580,4581,Paint Your Wagon
32908,32909,Man Down
40364,40365,Certain Women
19909,19910,Kirikou and the Wild Beasts
23369,23370,Kid Cannabis
23139,23140,Best Man Down
4499,4500,New York Stories
19346,19347,Sleepwalk with Me
1905,1906,Freaky Friday
4943,4944,Storytelling
6433,6434,Remo Williams: The Adventure Begins...
6732,6733,Pieces of April
11347,11348,Facing the Giants
11635,11636,Breaking and Entering
43282,43283,L'allenatore nel pallone
10967,10968,Down in the Valley
31715,31716,Dragon Ball: Episode of Bardock
3637,3638,Fun & Fancy Free
7187,7188,Just One of the Guys
229,230,Exotica
23387,23388,Rosemary's Baby
32501,32502,Theeb‎‎
20878,20879,Family Weekend
12694,12695,Doctor Who
6218,6219,Gunfight at the O.K. Corral
29636,29637,No Tears for the Dead
13191,13192,Rab Ne Bana Di Jodi
18426,18427,"Turn Me On, Dammit!"
40018,40019,Down by Love
6667,6668,Three O'Clock High
16955,16956,Easy Money
40537,40538,Fire at Sea
23026,23027,Age of Uprising: The Legend of Michael Kohlhaas
21409,21410,Burning Bright
9711,9712,Because of Winn-Dixie
8325,8326,Little Caesar
7773,7774,The ComDads
17713,17714,Page Eight
4758,4759,Tape
3917,3918,The Alamo
40570,40571,From the Land of the Moon
28743,28744,Magnificent Presence
4656,4657,The Legend of Hell House
10595,10596,Paradise Now
27868,27869,"People, Places, Things"
13084,13085,Krabat and the Legend of the Satanic Mill
27834,27835,Ten Thousand Saints
5083,5084,Super Fuzz
3369,3370,Horror Express
43698,43699,Mindhorn
20959,20960,Cycling with Molière
39624,39625,Walt Before Mickey
2985,2986,Jagged Edge
41802,41803,Hurricane Bianca
34861,34862,Warsaw 44
1997,1998,Swing Kids
23163,23164,We Are the Best!
9099,9100,Snow White: A Tale of Terror
3940,3941,I'm Gonna Git You Sucka
10573,10574,The Wild Geese
2277,2278,Little Voice
2324,2325,Wilde
7614,7615,Shock Corridor
16014,16015,Whisper
33628,33629,SPL 2: A Time for Consequences
9816,9817,Save the Green Planet!
4150,4151,Triumph of the Will
22541,22542,Not My Day
6837,6838,Gorky Park
28661,28662,Camille Rewinds
27506,27507,Halloweentown II: Kalabar's Revenge
44432,44433,Superfantozzi
11804,11805,Red Road
10649,10650,Mrs Henderson Presents
10674,10675,Voices of a Distant Star
35237,35238,The Lion Guard: Return of the Roar
10258,10259,The Chumscrubber
2236,2237,Mona Lisa
19265,19266,Mais qui a tué Pamela Rose ?
18411,18412,14 Blades
24119,24120,American Dreams in China
10420,10421,Beowulf & Grendel
4672,4673,Operation Petticoat
18865,18866,Dante's Inferno: An Animated Epic
4098,4099,The Dish
5387,5388,The Principal
2669,2670,The Masque of the Red Death
14278,14279,I Sell The Dead
529,530,Shadowlands
4947,4948,Falling in Love
30729,30730,Leroy & Stitch
3827,3828,The Contender
6432,6433,The Private Life of Sherlock Holmes
21360,21361,They Called Him Bulldozer
36327,36328,Courted
6583,6584,"Hello, Dolly!"
16782,16783,Norwegian Wood
23708,23709,Miss Violence
6735,6736,Veronica Guerin
2537,2538,The Curse of Frankenstein
3590,3591,Soapdish
9498,9499,Born into Brothels
7026,7027,Wuthering Heights
12679,12680,My Brother Is an Only Child
5654,5655,Roger Dodger
28945,28946,That Sugar Film
1421,1422,Smilla's Sense of Snow
2078,2079,Stage Fright
11287,11288,Taxidermia
29769,29770,The Eichmann Show
13017,13018,Flash of Genius
3768,3769,Anatomy
19205,19206,Wild Bill
33064,33065,Queen of the Desert
44478,44479,Fugitives
11609,11610,Kidulthood
32074,32075,Fantozzi To The Rescue
6489,6490,Valley Girl
28813,28814,The Disappearance of Eleanor Rigby: Her
7472,7473,Frank Herbert's Children of Dune
10278,10279,Attila
30552,30553,The Treatment
11982,11983,If I Were You
11736,11737,The Hoax
30393,30394,Metro
44127,44128,Odd Job
18819,18820,Café de Flore
14313,14314,The Boys Are Back
14481,14482,Shrink
18111,18112,House of Tolerance
3416,3417,East Is East
3983,3984,Flowers in the Attic
9646,9647,Summer Storm
33704,33705,The Tower
2427,2428,The Corruptor
44128,44129,A Family Man
12011,12012,Rocket Science
19776,19777,The Well Digger's Daughter
6860,6861,Mr. Destiny
7694,7695,Jamon Jamon
12854,12855,Bottle Shock
28570,28571,About Alex
5392,5393,The Isle
3260,3261,On the Beach
980,981,Escape to Witch Mountain
2101,2102,Sabotage
11332,11333,Infamous
4456,4457,The Dream Team
10127,10128,My Summer of Love
19133,19134,Noroi: The Curse
4434,4435,Without a Clue
3152,3153,The Cutting Edge
4851,4852,Clockwise
9979,9980,Barefoot
4084,4085,Reversal of Fortune
27393,27394,Against the Sun
385,386,"Faster, Pussycat! Kill! Kill!"
5004,5005,Monsoon Wedding
4091,4092,River's Edge
21114,21115,Eden
6492,6493,Code Unknown
22675,22676,North Sea Texas
8498,8499,The Wild One
14814,14815,Love Stories
44589,44590,Tourist Trap
43054,43055,The Last Word
2450,2451,Dangerous Beauty
30196,30197,Amiche da morire
18742,18743,Space Battleship Yamato
4657,4658,Little Man Tate
8711,8712,Scarecrow
11969,11970,My Best Friend
31880,31881,Cleveland Abduction
42027,42028,Trespass Against Us
34786,34787,Made in France
36286,36287,A War
6666,6667,Into the Night
13401,13402,Fireflies in the Garden
21783,21784,Talaash
12821,12822,Shotgun Stories
29489,29490,Mea Culpa
21139,21140,We Steal Secrets: The Story of WikiLeaks
40746,40747,Operation Avalanche
1293,1294,Burnt Offerings
7850,7851,Kops
2344,2345,Running Scared
31635,31636,In My Dreams
5289,5290,Gangster No. 1
30904,30905,Robot Chicken: Star Wars
10244,10245,Sholay
6668,6669,White Hunter Black Heart
12578,12579,Outsourced
6166,6167,Brainscan
2737,2738,Alice Sweet Alice
44565,44566,We Are Family
25026,25027,The Madagascar Penguins in a Christmas Caper
21994,21995,Boy Wonder
25267,25268,Batman vs Dracula
43161,43162,Viceroy's House
37703,37704,Born to Be Blue
30139,30140,Living Is Easy With Eyes Closed
4839,4840,And Then There Were None
16759,16760,Cropsey
561,562,Kika
20059,20060,Cirque du Soleil: Worlds Away
6091,6092,Two-Lane Blacktop
22023,22024,Painless
2541,2542,Tarantula
2286,2287,Santa Claus: The Movie
8691,8692,The Tall Blond Man with One Black Shoe
40674,40675,I Am a Hero
2520,2521,The Mummy
5800,5801,Deathtrap
11564,11565,The Boss of It All
2784,2785,Monkey Shines
5648,5649,Paid in Full
40423,40424,Other People
10416,10417,Dumplings
18583,18584,Bodyguards and Assassins
38802,38803,Neruda
5265,5266,River of No Return
32741,32742,Queen of Earth
2433,2434,The Deep End of the Ocean
6246,6247,A Man Called Horse
15891,15892,Big Buck Bunny
2021,2022,Atlantic City
32084,32085,Fracchia The Human Beast
9107,9108,Nirvana
9003,9004,Innocent Blood
14451,14452,Merry Madagascar
20884,20885,Ovosodo
24644,24645,Reign of Assassins
30948,30949,Les Petits princes
3536,3537,Quatermass and the Pit
19281,19282,Female Agents
4264,4265,Alice
4211,4212,Von Ryan's Express
28211,28212,John Doe: Vigilante
29682,29683,Barbie: The Princess & The Popstar
24247,24248,Rigor Mortis
44090,44091,Assassin's Creed: Lineage
13338,13339,Where Is Fred?
5421,5422,Wolfen
15298,15299,Friendship!
11234,11235,Ronja Robbersdaughter
15267,15268,Please Give
6652,6653,Common Wealth
42325,42326,Dalida
11649,11650,Babylon 5: The Gathering
9689,9690,El Cid
7107,7108,Latter Days
16991,16992,That's What I Am
3749,3750,Cat Ballou
4576,4577,La Cage aux folles
15154,15155,Lebanon
18917,18918,Jumping the Broom
44330,44331,Wakefield
44336,44337,Whitney: Can I Be Me
32189,32190,Men & Chicken
44827,44828,Pokémon: Destiny Deoxys
3791,3792,Girlfight
545,546,Threesome
13050,13051,Tin Man
44838,44839,Viva l'Italia
18585,18586,Flying Swords of Dragon Gate
30999,31000,After the Ball
2665,2666,The Raven
9159,9160,Takedown
25377,25378,The Mule
22849,22850,Jamesy Boy
7904,7905,Hard Times
16973,16974,Forever Strong
5543,5544,Auto Focus
26071,26072,The Berlin File
9918,9919,Battle of the Bulge
1737,1738,Zero Effect
26068,26069,Goodbye to Language
6010,6011,White Dog
5052,5053,Heaven's Gate
12892,12893,Hamlet 2
3008,3009,The End of the Affair
22338,22339,A Princess for Christmas
22710,22711,Gloria
37999,38000,Confirmation
28902,28903,Petals on the Wind
14679,14680,Project A II
35834,35835,Uncanny
11502,11503,Loving Annabelle
9750,9751,Night of the Demon
31748,31749,My Golden Days
36587,36588,Vai Que Cola - O Filme
6248,6249,Big Jake
21464,21465,Cold Prey II
1780,1781,Insomnia
26019,26020,Hansel & Gretel
32399,32400,A LEGO Brickumentary
9544,9545,Beyond the Sea
10170,10171,Caterina in the Big City
3904,3905,State and Main
21117,21118,Fullmetal Alchemist: The Sacred Star of Milos
21861,21862,The Unbelievers
3427,3428,Guys and Dolls
4324,4325,Made
21060,21061,Just Like Brothers
5843,5844,The Day of the Triffids
29768,29769,Ride
11838,11839,Dragon Tiger Gate
28352,28353,Lascars
5072,5073,Motel Hell
1392,1393,Gridlock'd
5589,5590,Dead & Buried
13561,13562,The Lucky Ones
18653,18654,Red Hill
2525,2526,Mommie Dearest
14560,14561,The Last Station
12827,12828,Brideshead Revisited
19243,19244,Dragon Ball GT: A Hero's Legacy
22211,22212,Geography Club
19066,19067,Kidnapped
10831,10832,Shinobi: Heart Under Blade
5488,5489,Moonlight Mile
17847,17848,Bellflower
29635,29636,Frontera
4903,4904,The Russia House
24958,24959,Dorothy Mills
8351,8352,The Black Cat
7486,7487,I Walked with a Zombie
2731,2732,The Adventures of Milo and Otis
2736,2737,A Soldier's Story
4665,4666,Father Goose
41863,41864,Mower Minions
45025,45026,Annie
28108,28109,Three Many Weddings
6453,6454,Brain Damage
24575,24576,Stereo
8589,8590,Dracula: Prince of Darkness
2149,2150,One Crazy Summer
15661,15662,Center Stage : Turn It Up
479,480,Lassie
20426,20427,The Bang Bang Club
3649,3650,The Golden Voyage of Sinbad
10068,10069,Samaritan Girl
11810,11811,Away from Her
4225,4226,Uncommon Valor
19110,19111,The Giant Mechanical Man
41198,41199,Ae Dil Hai Mushkil
14680,14681,"My Son, My Son, What Have Ye Done"
14974,14975,The Slammin' Salmon
5750,5751,Brother
5393,5394,Possession
12204,12205,12
11586,11587,The Odyssey
445,446,With Honors
6878,6879,Radio Flyer
12794,12795,Water Lilies
9433,9434,Ginger Snaps Back: The Beginning
38984,38985,Graduation
8567,8568,McLintock!
21361,21362,Bomber
12379,12380,Caramel
39329,39330,Minimalism: A Documentary About the Important Things
3360,3361,Lucas
44580,44581,Fanaa
29693,29694,Barbie Fairytopia: Magic of the Rainbow
15001,15002,Air Doll
17571,17572,Almanya: Welcome to Germany
3002,3003,A Bay of Blood
18335,18336,Kung Fu Panda Holiday
9810,9811,Thriller: A Cruel Picture
22394,22395,Dhoom
12430,12431,Taxi to the Dark Side
1472,1473,Brassed Off
42391,42392,The Great Gilly Hopkins
501,502,Orlando
42387,42388,The Hollow Point
8526,8527,The Vikings
5263,5264,Monkey Business
15499,15500,The Yellow Handkerchief
4347,4348,The Beast of War
6637,6638,Kiss of the Spider Woman
1965,1966,The Night Porter
12205,12206,XXY
5513,5514,Strange Brew
11591,11592,Trailer Park Boys: The Movie
5688,5689,Rio Grande
4190,4191,Postcards from the Edge
8158,8159,The Sentinel
542,543,Surviving the Game
18209,18210,The Gruffalo
33993,33994,They Look Like People
30971,30972,Pokémon: Lucario and the Mystery of Mew
14222,14223,Metropia
7649,7650,Beyond the Valley of the Dolls
19760,19761,Vexille
2846,2847,Fever Pitch
24579,24580,Paradise: Love
10422,10423,Valerie and Her Week of Wonders
12702,12703,The Children of Huang Shi
20795,20796,Thor: Tales of Asgard
8326,8327,L'Âge d'Or
12680,12681,Stuck
5287,5288,The Dangerous Lives of Altar Boys
4848,4849,Lantana
5640,5641,Pieces
17321,17322,Too Big to Fail
4841,4842,Moscow on the Hudson
11356,11357,Flicka
2546,2547,It Came from Outer Space
4872,4873,Fritz the Cat
18046,18047,Mr. Nice
43720,43721,Hounds of Love
39204,39205,Fasten Your Seatbelts
37644,37645,The Confirmation
34593,34594,The Discord
39176,39177,The Corpse of Anna Fritz
3036,3037,The 7th Voyage of Sinbad
3960,3961,The Big Easy
20109,20110,Holiday in Handcuffs
12834,12835,The Colour of Magic
25900,25901,Workers Leaving the Lumière Factory
23123,23124,Moebius
